Date,Group_02
1950-01,0.014594666666666669
1950-02,0.02340866666666667
1950-03,-0.002176666666666667
1950-04,0.03705333333333334
1950-05,0.04630733333333334
1950-06,-0.08577000000000003
1950-07,-0.02517400000000001
1950-08,0.07659400000000001
1950-09,0.06055466666666669
1950-10,-0.007483333333333336
1950-11,0.04926800000000002
1950-12,0.0884386666666667
1951-01,0.08229533333333335
1951-02,0.00888
1951-03,-0.04453800000000001
1951-04,0.07130666666666668
1951-05,-0.02747066666666667
1951-06,-0.04541533333333334
1951-07,0.07752866666666668
1951-08,0.05879733333333334
1951-09,0.01205866666666667
1951-10,-0.05253533333333335
1951-11,0.015925333333333336
1951-12,0.04602400000000001
1952-01,0.016116666666666668
1952-02,-0.020740834857181645
1952-03,0.04508333333333334
1952-04,-0.03298006654664574
1952-05,0.028086666666666673
1952-06,0.03790800000000002
1952-07,0.014108000000000004
1952-08,0.00862221276843227
1952-09,-0.006889396483728967
1952-10,0.0008820347855077416
1952-11,0.06704066666666667
1952-12,0.04147066666666667
1953-01,0.016348859596454084
1953-02,0.004357333333333335
1953-03,-0.00981646010623434
1953-04,-0.007239153379378382
1953-05,0.003666557353943901
1953-06,-0.018332537397851907
1953-07,0.0191654809107527
1953-08,-0.04177890627377849
1953-09,0.013204916970916324
1953-10,0.038211607116410626
1953-11,0.01868589879083559
1953-12,0.0024729059101023486
1954-01,0.0399554991902103
1954-02,0.01682590317542605
1954-03,0.051050000000000005
1954-04,0.040770000000000015
1954-05,0.03220200000000001
1954-06,0.036736000000000005
1954-07,0.04861800000000001
1954-08,-0.013564000000000005
1954-09,0.05286600000000001
1954-10,-0.014154666666666666
1954-11,0.13968600000000003
1954-12,0.07023266666666668
1955-01,0.013140000000000006
1955-02,0.03963000000000001
1955-03,0.017504000000000006
1955-04,0.018629333333333335
1955-05,0.018464666666666667
1955-06,0.07154533333333334
1955-07,-0.0018473333333333371
1955-08,0.023666666666666676
1955-09,-0.013560000000000003
1955-10,-0.03198
1955-11,0.09218600000000002
1955-12,0.02769133333333334
1956-01,-0.04104333333333334
1956-02,0.04780733333333334
1956-03,0.07400933333333334
1956-04,0.014606000000000001
1956-05,-0.05338533333333335
1956-06,0.06813066666666667
1956-07,0.07118333333333333
1956-08,-0.032448000000000005
1956-09,-0.0424035846891983
1956-10,0.025538000000000005
1956-11,0.008850872695696147
1956-12,0.025838290713397636
1957-01,0.0012613526086167493
1957-02,-0.009209687030755196
1957-03,0.01915041010367827
1957-04,0.02980219642797588
1957-05,0.02284791792104172
1957-06,-0.0011328267087207114
1957-07,0.004741172953758708
1957-08,-0.031635152998998536
1957-09,-0.02874690936285632
1957-10,-0.027782437476603958
1957-11,0.03710204617730242
1957-12,-0.00043724350499646015
1958-01,0.058286510938265784
1958-02,0.008874866452427755
1958-03,0.03411933732630264
1958-04,0.023726535135550675
1958-05,0.012591668938205113
1958-06,0.028039528023736625
1958-07,0.02432038683300282
1958-08,0.025375505409754702
1958-09,0.038741333333333336
1958-10,0.049246666666666675
1958-11,0.06298000000000002
1958-12,0.03160666666666667
1959-01,0.02467933333333334
1959-02,0.045398
1959-03,0.039747333333333336
1959-04,0.04120866666666668
1959-05,0.008459333333333333
1959-06,0.03692
1959-07,0.036500000000000005
1959-08,-0.018504000000000003
1959-09,-0.05621800000000001
1959-10,0.05338066666666668
1959-11,0.03800933333333334
1959-12,0.01109024690363375
1960-01,-0.03958939768456692
1960-02,0.04160482327183351
1960-03,-0.00678746528428444
1960-04,0.005942044560007666
1960-05,0.057945442061615
1960-06,0.02353487561009258
1960-07,-0.004050391906669483
1960-08,0.03420850228117629
1960-09,-0.057007890221388996
1960-10,0.006500324510771965
1960-11,0.061761528000462515
1960-12,0.05042765777479065
1961-01,0.04613733333333334
1961-02,0.06531333333333335
1961-03,0.04900533333333335
1961-04,-0.010638000000000002
1961-05,0.01581333333333334
1961-06,-0.017076000000000004
1961-07,0.019785333333333335
1961-08,0.04355133333333334
1961-09,-0.020848666666666668
1961-10,0.03536533333333334
1961-11,0.05059466666666668
1961-12,-0.028486666666666677
1962-01,-0.044826000000000005
1962-02,0.01991866666666667
1962-03,-0.009684161893995374
1962-04,-0.06525550269347322
1962-05,-0.0792445580771538
1962-06,-0.06814876525385123
1962-07,0.05052119428631065
1962-08,0.01942189671458529
1962-09,-0.048282482378256095
1962-10,-0.0002692738405163939
1962-11,0.10984373096210624
1962-12,0.0017634397230191497
1963-01,0.0465048460935918
1963-02,-0.005613508481070662
1963-03,0.026108796032957148
1963-04,0.04222242072427927
1963-05,0.008544666666666667
1963-06,-0.007443999999999999
1963-07,-0.00181
1963-08,0.06456
1963-09,-0.007354000000000001
1963-10,0.031478666666666676
1963-11,0.0019506666666666657
1963-12,0.022584666666666673
1964-01,0.028008000000000005
1964-02,0.021744666666666676
1964-03,0.0027660000000000002
1964-04,0.007042000000000002
1964-05,0.030722666666666665
1964-06,0.006377333333333333
1964-07,0.01864133333333334
1964-08,-0.016008000000000005
1964-09,0.036340666666666674
1964-10,0.012999333333333335
1964-11,0.002586
1964-12,-0.004662000000000001
1965-01,0.05334333333333335
1965-02,0.03673266666666667
1965-03,0.009646006597723708
1965-04,0.05247133333333335
1965-05,-0.01739533333333333
1965-06,-0.07796697225974242
1965-07,0.036230753444862526
1965-08,0.04928367989069908
1965-09,0.03488917628633866
1965-10,0.04936521208057711
1965-11,0.04481384867684653
1965-12,0.036578666666666676
1966-01,0.05079834023946891
1966-02,0.015584091537819507
1966-03,-0.02165883180541633
1966-04,0.04270836234071143
1966-05,-0.09119250562824033
1966-06,0.004868986498846898
1966-07,-0.014903667695587108
1966-08,-0.08931105114000887
1966-09,-0.031357486542053586
1966-10,0.023671233893084422
1966-11,0.039856054324190815
1966-12,0.017725582879916633
1967-01,0.10367047652601015
1967-02,0.011723970994013799
1967-03,0.043271384057498585
1967-04,0.03970712633433699
1967-05,-0.021031697853822938
1967-06,0.05589253924680121
1967-07,0.037223333333333344
1967-08,0.0038113333333333332
1967-09,0.06191866666666668
1967-10,0.006272666666666669
1967-11,0.02123066666666667
1967-12,0.10033933333333336
1968-01,-0.029497867481709864
1968-02,-0.06938006157437623
1968-03,0.0017929217965445715
1968-04,0.1333109646121542
1968-05,0.08658133333333337
1968-06,0.0005933333333333363
1968-07,-0.032275811582514934
1968-08,0.03640449083105386
1968-09,0.0862297136313235
1968-10,0.002125999999999999
1968-11,0.07041333333333334
1968-12,-0.010164343293454534
1969-01,-0.014433333333333334
1969-02,-0.0786205521213856
1969-03,0.015129333333333338
1969-04,0.004883732566056343
1969-05,-0.00904338007422863
1969-06,-0.10397792431227244
1969-07,-0.07389824913913663
1969-08,0.06858465766695743
1969-09,0.0009508912273569375
1969-10,0.08790826923062191
1969-11,-0.038602564278591
1969-12,-0.02590491396914582
1970-01,-0.05915440139811697
1970-02,0.07906764242861833
1970-03,-0.01592346856016632
1970-04,-0.12727390969765104
1970-05,-0.08665817941628999
1970-06,-0.04684910368897781
1970-07,0.06186120751725298
1970-08,0.034943618374072685
1970-09,0.08350080066828103
1970-10,-0.052347960636225994
1970-11,0.04460031708065967
1970-12,0.06543506269013094
1971-01,0.05689224648635828
1971-02,0.031314475686307006
1971-03,0.040718596149836084
1971-04,0.05597400000000001
1971-05,-0.04054266666666668
1971-06,-0.0033246666666666706
1971-07,-0.04923466666666668
1971-08,0.06292600000000002
1971-09,0.0004659999999999967
1971-10,-0.057092666666666674
1971-11,-0.020990725362237853
1971-12,0.09713666666666668
1972-01,0.033786899923185246
1972-02,0.05127133333333335
1972-03,0.01696548305195824
1972-04,0.020423744162321806
1972-05,0.0024750968725974036
1972-06,-0.030589497918432157
1972-07,-0.014733333333333334
1972-08,0.0008366666666666681
1972-09,-0.009178000000000004
1972-10,0.0018513333333333322
1972-11,0.015960000000000005
1972-12,0.03254800000000001
1973-01,-0.04320832944375338
1973-02,-0.029489889643477346
1973-03,-0.00883867412159871
1973-04,-0.05206318091199064
1973-05,-0.04803291294916054
1973-06,-0.01686657378732078
1973-07,0.08657758506363727
1973-08,-0.01205616967372135
1973-09,0.08072633730999564
1973-10,0.00772356172159768
1973-11,-0.13602111771004036
1973-12,0.03457695409953164
1974-01,0.05879378540555833
1974-02,0.026840155551772923
1974-03,-0.012464233553399371
1974-04,-0.06115955619868542
1974-05,-0.06099645529264563
1974-06,-0.0491239579688172
1974-07,-0.05606488788354433
1974-08,-0.07813243284094637
1974-09,-0.09252432301204386
1974-10,0.12142442734199005
1974-11,-0.034030445459566114
1974-12,-0.056390987553645994
1975-01,0.20513796963735012
1975-02,0.047019986502920705
1975-03,0.09133358609292622
1975-04,0.05075180993319537
1975-05,0.05219485273011622
1975-06,0.05671133333333335
1975-07,-0.05778866666666668
1975-08,-0.022232000000000002
1975-09,-0.008698666666666669
1975-10,0.021702666666666676
1975-11,0.013081333333333334
1975-12,-0.014158000000000002
1976-01,0.1952046666666667
1976-02,0.032554666666666676
1976-03,0.013576000000000005
1976-04,-0.011578
1976-05,-0.04344063776275839
1976-06,0.025778632213085698
1976-07,-0.023674000000000004
1976-08,-0.019751333333333336
1976-09,0.018882666666666673
1976-10,-0.029108000000000002
1976-11,0.044708666666666674
1976-12,0.07009200000000002
1977-01,-0.010560018023855873
1977-02,-0.011382338852935936
1977-03,-0.01533807756249376
1977-04,0.02516077994662421
1977-05,0.00482028554749601
1977-06,0.05770894719347898
1977-07,-0.00018039776280953245
1977-08,-0.015291396013498108
1977-09,0.009018383252244713
1977-10,-0.03493603236818885
1977-11,0.07436618900639674
1977-12,0.019434893964306352
1978-01,-0.04574228759988727
1978-02,0.015306752700276028
1978-03,0.08414953518274965
1978-04,0.08822202136551004
1978-05,0.06448912576071392
1978-06,0.009945196176399855
1978-07,0.08113513003205863
1978-08,0.08711200000000001
1978-09,-0.04140133333333335
1978-10,-0.1945727628042408
1978-11,0.0669375193876602
1978-12,0.023878370236868757
1979-01,0.048241333333333344
1979-02,-0.05774161682771072
1979-03,0.09393333333333334
1979-04,0.019026684655932984
1979-05,-0.020118134363587076
1979-06,0.05873905582045323
1979-07,0.014896325145998358
1979-08,0.0856762598029854
1979-09,-0.0020743360708107917
1979-10,-0.09338697120412742
1979-11,0.11258200000000003
1979-12,0.09381200000000002
1980-01,0.11957200000000001
1980-02,0.0017140000000000013
1980-03,-0.15169749000078428
1980-04,0.048834163150345146
1980-05,0.0732145876903908
1980-06,0.04999847273586918
1980-07,0.12905133333333335
1980-08,0.06767205581206645
1980-09,0.07565200000000001
1980-10,0.03532133333333334
1980-11,0.15018266666666671
1980-12,-0.055845333333333344
1981-01,-0.029738389693703113
1981-02,0.008402480559232105
1981-03,0.09184600000000001
1981-04,0.012150000000000001
1981-05,0.04786866666666668
1981-06,-0.05945733333333334
1981-07,-0.022531285469391933
1981-08,-0.06306880207420563
1981-09,-0.028866506501996736
1981-10,0.06645045706105725
1981-11,0.035457154076106306
1981-12,-0.013025895470315409
1982-01,-0.009567955277966358
1982-02,-0.03471740846687077
1982-03,0.008564884473975217
1982-04,0.05975281385586233
1982-05,-0.03776073824288124
1982-06,-0.003836632658245122
1982-07,0.002232426031148622
1982-08,0.09478299691484082
1982-09,0.029948581505946197
1982-10,0.11601544231770058
1982-11,0.06588805237650039
1982-12,0.0017332221736839617
1983-01,-0.0003126666666666681
1983-02,0.07758266666666669
1983-03,0.06656400000000001
1983-04,0.07432533333333335
1983-05,0.03942066666666667
1983-06,0.04934133333333335
1983-07,-0.05616000000000001
1983-08,-0.04046066666666667
1983-09,0.0051186666666666715
1983-10,-0.07737066666666668
1983-11,0.06428533333333335
1983-12,-0.019388000000000002
1984-01,-0.03824994669919482
1984-02,-0.05503321480398214
1984-03,0.018616824323153917
1984-04,0.002275933844637057
1984-05,-0.054028094857985764
1984-06,0.029043660057144483
1984-07,-0.013356521172914552
1984-08,0.105645838136636
1984-09,-0.011705289154082135
1984-10,0.007825428332610584
1984-11,-0.004685797301867045
1984-12,0.031207628042035
1985-01,0.07260488971360055
1985-02,0.049428000000000014
1985-03,0.005410766210357316
1985-04,-0.009057168712490002
1985-05,0.08175866666666667
1985-06,0.039242666666666676
1985-07,-0.028472666666666674
1985-08,0.0004333333333333342
1985-09,-0.0469763200735316
1985-10,0.06262066666666669
1985-11,0.07416666666666669
1985-12,0.05852866666666668
1986-01,0.024970000000000006
1986-02,0.08773600000000002
1986-03,0.08413800000000002
1986-04,0.00028066666666666604
1986-05,0.06888466666666668
1986-06,0.05672666666666668
1986-07,-0.08269933333333335
1986-08,0.021514666666666668
1986-09,-0.11876066666666668
1986-10,0.08539400000000001
1986-11,0.02008266666666667
1986-12,-0.022642651454681532
1987-01,0.17566333333333337
1987-02,0.03483533333333334
1987-03,0.00973066666666667
1987-04,-0.012287333333333334
1987-05,0.005858430316920354
1987-06,0.02998266666666667
1987-07,0.08435800000000003
1987-08,0.03882133333333335
1987-09,0.014014666666666674
1987-10,-0.26725709982017865
1987-11,-0.059319398886397146
1987-12,0.10048605224521195
1988-01,0.014408068502238199
1988-02,0.0552966771111794
1988-03,0.003938207596584296
1988-04,0.008447302625930415
1988-05,0.0010607751525136425
1988-06,0.064091382793249
1988-07,-0.019894571521262915
1988-08,-0.0264789835119502
1988-09,0.037318548332837646
1988-10,0.012804000000000005
1988-11,-0.016236000000000004
1988-12,0.010112666666666669
1989-01,0.07383266666666669
1989-02,-0.005705697907477679
1989-03,0.02945170457810658
1989-04,0.04988133333333335
1989-05,0.04305933333333334
1989-06,0.010294000000000003
1989-07,0.12172066666666667
1989-08,0.0074206666666666666
1989-09,0.006921333333333335
1989-10,-0.014066000000000006
1989-11,0.02778133333333334
1989-12,0.01283733333333334
1990-01,-0.08155285424053013
1990-02,0.024841215062808744
1990-03,0.0364028250047801
1990-04,-0.03452177018476261
1990-05,0.09546658904075808
1990-06,-0.011405805323830781
1990-07,0.0013718016386098908
1990-08,-0.10454934983016159
1990-09,-0.0670658912591687
1990-10,-0.04285577259734022
1990-11,0.06868281318795705
1990-12,0.027941832067485267
1991-01,0.05001479198630503
1991-02,0.08575141594299081
1991-03,0.03328499751883193
1991-04,-3.9673151190410504e-05
1991-05,0.03649015002162351
1991-06,-0.045289224115730546
1991-07,0.03793582561205511
1991-08,0.05157400000000002
1991-09,-0.011744666666666669
1991-10,0.034620666666666675
1991-11,-0.021222000000000005
1991-12,0.15751733333333337
1992-01,0.009219333333333335
1992-02,0.02538200000000001
1992-03,-0.02662436358689181
1992-04,-0.010473847902738812
1992-05,0.007846473806112001
1992-06,-0.03278172697534938
1992-07,0.028850924418355278
1992-08,-0.02596427469400659
1992-09,0.027478693573527203
1992-10,0.01837762425917611
1992-11,0.044230000000000005
1992-12,0.02537150227071176
1993-01,0.02477890220720276
1993-02,0.0024321516669951887
1993-03,0.03131533333333334
1993-04,-0.02731017612731522
1993-05,0.020340666666666674
1993-06,0.03487600000000001
1993-07,0.02130134161786581
1993-08,0.03007866666666668
1993-09,0.022846666666666668
1993-10,0.008594666666666667
1993-11,-0.014628452999210362
1993-12,0.04092208526511878
1994-01,0.034111333333333334
1994-02,-0.00350566350390017
1994-03,-0.05752581117101003
1994-04,-0.014858099919550321
1994-05,0.005379209539072769
1994-06,-0.02453868057453779
1994-07,0.01652495323150692
1994-08,0.05157447933529645
1994-09,-0.019722083672280424
1994-10,-0.0035339381783857466
1994-11,-0.04045413420195142
1994-12,0.021389075612216788
1995-01,0.007593472635973822
1995-02,0.027786208382608465
1995-03,0.04158691385196572
1995-04,0.04945000000000001
1995-05,0.04168333333333334
1995-06,0.04608000000000001
1995-07,0.04069133333333334
1995-08,0.0009040000000000001
1995-09,0.04557066666666668
1995-10,0.006167999999999998
1995-11,0.04043800000000001
1995-12,0.0019080000000000021
1996-01,0.027886666666666674
1996-02,0.032698000000000005
1996-03,0.0027640000000000026
1996-04,0.013899333333333336
1996-05,0.031748666666666675
1996-06,-0.0003746666666666653
1996-07,-0.05262596958627031
1996-08,0.05222266666666668
1996-09,0.07004400000000001
1996-10,0.01951266666666667
1996-11,0.04024466666666667
1996-12,0.0012526666666666658
1997-01,0.05935266666666668
1997-02,-0.007244666666666665
1997-03,-0.04468420368628065
1997-04,0.053482000000000016
1997-05,0.06042933333333334
1997-06,0.03918533333333334
1997-07,0.10198600000000002
1997-08,-0.07213133333333337
1997-09,0.052594666666666665
1997-10,-0.051311333333333334
1997-11,0.029359333333333338
1997-12,0.02582333333333334
1998-01,0.00936066666666667
1998-02,0.061930000000000006
1998-03,0.06390333333333335
1998-04,0.006683333333333335
1998-05,-0.0029073333333333334
1998-06,0.07936333333333336
1998-07,-0.018476000000000003
1998-08,-0.14971463808564467
1998-09,0.04615825273221704
1998-10,0.06641190648747475
1998-11,0.07299200000000002
1998-12,0.09405533333333335
1999-01,0.02731066666666667
1999-02,-0.04094362266144497
1999-03,0.08075691628293721
1999-04,0.014204000000000003
1999-05,-0.02878266666666667
1999-06,0.03573600000000001
1999-07,-0.03500733333333334
1999-08,0.005244666666666671
1999-09,-0.007246000000000004
1999-10,0.06418133333333334
1999-11,0.05388600000000001
1999-12,0.15048533333333336
2000-01,-0.0026240000000000065
2000-02,0.0820306666666667
2000-03,0.06250066666666669
2000-04,-0.02537906705231023
2000-05,-0.040725265388153555
2000-06,0.029702244727564227
2000-07,-0.00608789164275808
2000-08,0.10730666666666669
2000-09,-0.09652866666666668
2000-10,-0.007429745790667408
2000-11,0.01915378347126937
2000-12,0.07948371230461479
2001-01,-0.0040575660582511395
2001-02,-0.00807331847245344
2001-03,-0.035312352224451546
2001-04,0.07137056781823699
2001-05,0.04851174143798089
2001-06,0.007324412306710942
2001-07,0.005718762820496077
2001-08,0.010268200146296659
2001-09,-0.04876696308528611
2001-10,0.0055485127295988815
2001-11,0.04098724497645269
2001-12,0.03368171506670747
2002-01,0.030502120063556126
2002-02,0.0352893459793836
2002-03,0.06458078541150976
2002-04,0.017860166015726184
2002-05,0.011382608991985404
2002-06,-0.05531653455913291
2002-07,-0.09553829354606541
2002-08,0.02690809115720268
2002-09,-0.06711394313931478
2002-10,-0.016282597707805293
2002-11,0.04697940133571309
2002-12,0.02130906222370038
2003-01,-0.022666581782773393
2003-02,-0.028692865344885358
2003-03,0.010264299474064785
2003-04,0.05148653263002076
2003-05,0.07499412273415174
2003-06,0.012130052074161101
2003-07,0.03810933333333334
2003-08,0.013752666666666667
2003-09,0.015834000000000004
2003-10,0.10496133333333336
2003-11,0.045034666666666674
2003-12,0.038083333333333344
2004-01,-0.0031453333333333307
2004-02,0.026459333333333338
2004-03,0.0018593333333333344
2004-04,-0.06249533333333334
2004-05,0.01654133333333334
2004-06,0.05037466666666668
2004-07,-0.027752000000000002
2004-08,0.008984965596925125
2004-09,0.04306933333333335
2004-10,0.009267500019959962
2004-11,0.09675066666666668
2004-12,0.031956000000000005
2005-01,-0.014653498596030138
2005-02,0.026856041207639653
2005-03,-0.025287759134569935
2005-04,-0.034194034905471904
2005-05,0.04249045877333927
2005-06,0.0008347785740348609
2005-07,0.056368666666666685
2005-08,0.0015066666666666683
2005-09,0.032787333333333335
2005-10,-0.04289115250895587
2005-11,0.0448838812947379
2005-12,-0.004988100180182024
2006-01,0.054646490291455296
2006-02,0.0029916162244396907
2006-03,0.033804
2006-04,0.053168000000000014
2006-05,-0.04364434099169902
2006-06,-0.0025107570152655373
2006-07,-0.029057783314114995
2006-08,0.024238498214055656
2006-09,0.001229228061579441
2006-10,0.04931600000000001
2006-11,0.024546730771243003
2006-12,0.012220666666666668
2007-01,0.02550153056811567
2007-02,-0.008640775852923494
2007-03,0.017688887057846877
2007-04,0.0464158887307012
2007-05,0.04925866666666667
2007-06,0.002725333333333332
2007-07,-0.020168666666666668
2007-08,0.00941946309345721
2007-09,0.058792666666666674
2007-10,0.03728921169140367
2007-11,-0.04344789833282925
2007-12,0.007324892509685838
2008-01,-0.07390925533845928
2008-02,0.0012337047620465894
2008-03,-0.0009138558418913863
2008-04,0.0437553456193895
2008-05,0.034548951435248484
2008-06,-0.08509277308915077
2008-07,0.014408404833126666
2008-08,0.026005379527809302
2008-09,-0.08325475091289866
2008-10,-0.19510998786315872
2008-11,-0.08278034321115156
2008-12,0.010982642649311236
2009-01,-0.09858924315713496
2009-02,-0.12168162636511065
2009-03,0.07876234664612412
2009-04,0.1942564119623766
2009-05,0.020987981589357337
2009-06,0.0032375294082895058
2009-07,0.10534180036320843
2009-08,0.02851624182620253
2009-09,0.0446332751388945
2009-10,-0.008126666666666666
2009-11,0.048734000000000006
2009-12,0.024914000000000006
2010-01,-0.06956200000000001
2010-02,0.09143933333333336
2010-03,0.0916586666666667
2010-04,0.04262533333333334
2010-05,-0.08595666666666668
2010-06,-0.10798800000000003
2010-07,0.11557533333333336
2010-08,-0.05507089660731965
2010-09,0.130674
2010-10,0.055254666666666674
2010-11,0.034745333333333336
2010-12,0.03809933333333334
2011-01,-0.008419333333333334
2011-02,0.04362133333333334
2011-03,0.037048666666666674
2011-04,0.027327333333333342
2011-05,-0.029132000000000005
2011-06,-0.011372666666666666
2011-07,-0.027520666666666676
2011-08,-0.07420800000000001
2011-09,-0.10611155048790444
2011-10,0.13609998542782378
2011-11,0.010399011546869917
2011-12,0.0006970738700068425
2012-01,0.046351303562406306
2012-02,0.04374720678062717
2012-03,0.03944048106418059
2012-04,-0.0104633407400215
2012-05,-0.05024952868560195
2012-06,0.02411199978115896
2012-07,0.02519932480185133
2012-08,0.009092000000000005
